date,yearday,plot,count,grid letter,grid number,tree spec,tree rep,number lep,lep species,lep length,lepbio mass(mg)
7/28/92,210,4,6,D,5.5,2,1,1,3,5,0.28
7/28/92,210,4,6,D,8.5,2,2,1,2,15,5.09
7/28/92,210,4,6,D,9.5,2,2,1,3,5,0.28
7/29/92,211,3,6,A,2.5,2,2,1,2,15,5.09
7/29/92,211,3,6,A,4.5,1,1,1,2,22,14
7/29/92,211,3,6,B,3.5,2,1,1,2,10,1.75
7/29/92,211,3,6,C,5.5,2,1,1,2,20,10.88
7/29/92,211,3,6,C,7.5,1,1,1,2,22,14
7/29/92,211,3,6,C,7.5,2,1,1,2,18,8.24
7/29/92,211,3,6,C,7.5,2,1,1,2,10,1.75
7/29/92,211,3,6,C,7.5,2,1,1,2,10,1.75
7/29/92,211,3,6,C,8.5,2,1,1,2,10,1.75
7/29/92,211,3,6,C,8.5,2,2,1,2,10,1.75
7/29/92,211,3,6,C,8.5,2,2,1,2,12,2.83
7/29/92,211,3,6,C,10.5,1,2,1,2,20,10.88
7/29/92,211,3,6,C,10.5,2,1,1,2,10,1.75
7/29/92,211,3,6,C,10.5,2,2,1,2,15,5.09
7/29/92,211,3,6,C,10.5,2,2,1,2,10,1.75
7/29/92,211,3,6,C,10.5,2,2,1,2,10,1.75
7/29/92,211,3,6,D,1.5,2,1,1,2,10,1.75
7/29/92,211,3,6,D,2.5,1,1,1,2,10,1.75
7/29/92,211,3,6,D,3.5,1,2,1,2,5,0.28
7/29/92,211,3,6,D,4.5,2,2,1,2,15,5.09
7/29/92,211,3,6,D,5.5,1,2,1,2,10,1.75
7/29/92,211,3,6,D,5.5,1,2,1,2,10,1.75
7/29/92,211,3,6,D,5.5,2,1,1,2,12,2.83
7/29/92,211,3,6,D,5.5,2,2,1,2,10,1.75
7/29/92,211,3,6,D,6.5,1,2,1,2,10,1.75
7/29/92,211,3,6,D,8.5,1,2,1,2,15,5.09
7/29/92,211,3,6,D,9.5,2,1,1,2,20,10.88
7/29/92,211,3,6,D,9.5,2,2,1,2,22,14
7/29/92,211,3,6,D,10.5,1,1,1,2,5,0.28
5/31/93,151,3,1,A,2.5,1,1,1,2,5,0.28
5/31/93,151,3,1,A,3.5,1,2,1,2,10,1.75
5/31/93,151,3,1,A,6.5,1,1,1,3,10,1.75
5/31/93,151,3,1,A,8.5,2,1,1,2,10,1.75
5/31/93,151,3,1,A,8.5,2,2,1,3,5,0.28
5/31/93,151,3,1,A,9.5,2,1,1,2,20,10.88
5/31/93,151,3,1,A,10.5,2,2,1,3,5,0.28
5/31/93,151,3,1,B,4.5,2,1,1,5,8,0.97
5/31/93,151,3,1,B,6.5,1,1,1,2,13,3.49
5/31/93,151,3,1,B,7.5,2,1,1,4,4,0.16
5/31/93,151,3,1,C,1.5,1,2,1,3,5,0.28
5/31/93,151,3,1,C,4.5,1,2,1,2,10,1.75
5/31/93,151,3,1,C,4.5,1,2,1,2,4,0.16
5/31/93,151,3,1,C,4.5,2,1,1,2,3,0.07
5/31/93,151,3,1,C,5.5,1,1,1,2,7,0.68
5/31/93,151,3,1,C,5.5,2,1,1,2,5,0.28
5/31/93,151,3,1,C,6.5,1,1,1,3,4,0.16
5/31/93,151,3,1,C,6.5,1,1,1,2,10,1.75
5/31/93,151,3,1,C,6.5,1,2,1,2,3,0.07
5/31/93,151,3,1,C,7.5,1,1,1,2,4,0.16
5/31/93,151,3,1,C,7.5,1,2,1,2,10,1.75
5/31/93,151,3,1,C,7.5,2,2,1,3,7,0.68
5/31/93,151,3,1,C,8.5,1,2,1,3,15,5.09
5/31/93,151,3,1,C,9.5,1,1,1,2,3,0.07
5/31/93,151,3,1,C,9.5,2,2,1,2,15,5.09
5/31/93,151,3,1,C,9.5,2,2,1,3,7,0.68
5/31/93,151,3,1,C,10.5,1,1,1,3,5,0.28
5/31/93,151,3,1,C,10.5,1,2,1,2,5,0.28
5/31/93,151,3,1,D,2.5,2,2,1,2,10,1.75
5/31/93,151,3,1,D,9.5,1,2,1,3,5,0.28
5/31/93,151,4,1,A,1.5,1,1,1,2,10,1.75
5/31/93,151,4,1,A,1.5,2,1,1,2,5,0.28
5/31/93,151,4,1,A,1.5,2,2,1,2,10,1.75
5/31/93,151,4,1,A,1.5,2,2,1,2,10,1.75
5/31/93,151,4,1,A,2.5,2,1,1,2,15,5.09
5/31/93,151,4,1,A,2.5,2,2,1,2,15,5.09
5/31/93,151,4,1,A,3.5,1,2,1,2,10,1.75
5/31/93,151,4,1,A,3.5,2,2,1,2,20,10.88
5/31/93,151,4,1,A,4.5,1,1,1,2,18,8.24
5/31/93,151,4,1,A,5.5,1,2,1,3,5,0.28
5/31/93,151,4,1,A,6.5,2,1,1,2,5,0.28
5/31/93,151,4,1,A,7.5,1,2,1,2,15,5.09
5/31/93,151,4,1,A,8.5,1,1,1,2,10,1.75
5/31/93,151,4,1,A,10.5,1,1,1,2,5,0.28
5/31/93,151,4,1,A,10.5,1,1,1,3,10,1.75
5/31/93,151,4,1,A,10.5,1,1,1,3,10,1.75
5/31/93,151,4,1,A,10.5,1,2,1,2,15,5.09
5/31/93,151,4,1,A,10.5,1,2,1,2,15,5.09
5/31/93,151,4,1,A,10.5,2,2,1,2,10,1.75
5/31/93,151,4,1,B,1.5,1,1,1,6,4,0.16
5/31/93,151,4,1,B,1.5,2,1,1,3,10,1.75
5/31/93,151,4,1,B,2.5,1,1,1,2,10,1.75
5/31/93,151,4,1,B,4.5,1,1,1,3,10,1.75
5/31/93,151,4,1,B,4.5,1,2,1,2,9,1.32
5/31/93,151,4,1,B,5.5,1,2,1,3,10,1.75
5/31/93,151,4,1,B,6.5,2,2,1,3,11,2.25
5/31/93,151,4,1,B,7.5,1,1,1,2,15,5.09
5/31/93,151,4,1,B,7.5,1,2,1,2,10,1.75
5/31/93,151,4,1,B,8.5,1,1,1,2,15,5.09
5/31/93,151,4,1,B,8.5,1,2,1,3,5,0.28
5/31/93,151,4,1,C,1.5,1,1,1,2,10,1.75
5/31/93,151,4,1,C,1.5,1,2,1,2,15,5.09
5/31/93,151,4,1,C,1.5,1,2,1,3,5,0.28
5/31/93,151,4,1,C,4.5,1,1,1,2,4,0.16
5/31/93,151,4,1,C,4.5,1,1,1,2,15,5.09
5/31/93,151,4,1,C,6.5,2,2,1,2,10,1.75
5/31/93,151,4,1,C,8.5,2,2,1,2,15,5.09
5/31/93,151,4,1,C,9.5,1,1,1,5,5,0.28
5/31/93,151,4,1,D,1.5,2,1,1,2,10,1.75
5/31/93,151,4,1,D,3.5,1,1,1,2,15,5.09
5/31/93,151,4,1,D,3.5,1,1,1,2,20,10.88
5/31/93,151,4,1,D,3.5,1,1,1,2,20,10.88
5/31/93,151,4,1,D,3.5,1,2,1,2,8,0.97
5/31/93,151,4,1,D,5.5,1,2,1,2,20,10.88
5/31/93,151,4,1,D,6.5,1,1,1,2,10,1.75
5/31/93,151,4,1,D,6.5,1,2,1,2,5,0.28
5/31/93,151,4,1,D,6.5,2,2,1,2,20,10.88
5/31/93,151,4,1,D,7.5,1,1,1,2,15,5.09
5/31/93,151,4,1,D,7.5,1,1,1,2,20,10.88
5/31/93,151,4,1,D,7.5,1,1,1,2,12,2.83
5/31/93,151,4,1,D,7.5,1,2,1,2,15,5.09
5/31/93,151,4,1,D,7.5,1,2,1,2,10,1.75
5/31/93,151,4,1,D,7.5,2,2,1,2,20,10.88
5/31/93,151,4,1,D,7.5,2,2,1,3,10,1.75
5/31/93,151,4,1,D,8.5,1,1,1,6,25,19.62
5/31/93,151,4,1,D,8.5,1,1,1,2,20,10.88
5/31/93,151,4,1,D,8.5,1,1,1,2,15,5.09
5/31/93,151,4,1,D,9.5,1,2,1,3,5,0.28
5/31/93,151,4,1,D,9.5,1,2,1,2,10,1.75
5/31/93,151,4,1,D,9.5,1,2,1,2,15,5.09
5/31/93,151,4,1,D,9.5,1,2,1,2,15,5.09
5/31/93,151,4,1,D,10.5,1,1,1,2,10,1.75
5/31/93,151,4,1,D,10.5,1,1,1,3,10,1.75
5/31/93,151,4,1,D,10.5,2,2,1,2,15,5.09
6/2/93,153,1,1,A,1.5,2,1,1,2,11,2.25
6/2/93,153,1,1,A,1.5,2,2,1,2,10,1.75
6/2/93,153,1,1,A,3.5,2,1,1,2,22,14
6/2/93,153,1,1,A,3.5,2,2,1,2,13,3.49
6/2/93,153,1,1,A,4.5,1,1,1,2,21,12.38
6/2/93,153,1,1,A,4.5,1,2,1,2,14,4.24
6/2/93,153,1,1,A,5.5,1,2,1,2,24,17.61
6/2/93,153,1,1,A,5.5,1,2,1,2,8,0.97
6/2/93,153,1,1,A,5.5,2,2,1,2,16,6.04
6/2/93,153,1,1,A,6.5,2,1,1,2,10,1.75
6/2/93,153,1,1,A,7.5,2,1,1,2,17,7.09
6/2/93,153,1,1,A,7.5,2,1,1,2,9,1.32
6/2/93,153,1,1,A,7.5,2,1,1,2,11,2.25
6/2/93,153,1,1,A,7.5,2,2,1,2,20,10.88
6/2/93,153,1,1,A,7.5,2,2,1,2,15,5.09
6/2/93,153,1,1,A,7.5,2,2,1,2,11,2.25
6/2/93,153,1,1,A,8.5,2,1,1,2,15,5.09
6/2/93,153,1,1,A,8.5,2,1,1,2,13,3.49
6/2/93,153,1,1,A,8.5,2,2,1,2,16,6.04
6/2/93,153,1,1,A,10.5,2,2,1,2,18,8.24
6/2/93,153,1,1,B,1.5,2,2,1,2,12,2.83
6/2/93,153,1,1,B,3.5,1,1,1,2,7,0.68
6/2/93,153,1,1,B,3.5,2,2,1,2,6,0.45
6/2/93,153,1,1,B,7.5,2,2,1,2,15,5.09
6/2/93,153,1,1,C,1.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,1.5,2,2,1,2,20,10.88
6/2/93,153,1,1,C,2.5,1,1,1,3,10,1.75
6/2/93,153,1,1,C,2.5,2,1,1,2,10,1.75
6/2/93,153,1,1,C,2.5,2,1,1,2,15,5.09
6/2/93,153,1,1,C,2.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,2.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,3.5,1,1,1,2,5,0.28
6/2/93,153,1,1,C,3.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,3.5,1,2,1,2,12,2.83
6/2/93,153,1,1,C,3.5,2,1,1,2,12,2.83
6/2/93,153,1,1,C,3.5,2,2,1,2,15,5.09
6/2/93,153,1,1,C,4.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,4.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,4.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,4.5,1,2,1,2,10,1.75
6/2/93,153,1,1,C,4.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,5.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,5.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,5.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,5.5,1,2,1,2,10,1.75
6/2/93,153,1,1,C,5.5,1,2,1,2,10,1.75
6/2/93,153,1,1,C,5.5,2,1,1,2,10,1.75
6/2/93,153,1,1,C,5.5,2,2,1,2,15,5.09
6/2/93,153,1,1,C,5.5,2,2,1,2,15,5.09
6/2/93,153,1,1,C,5.5,2,2,1,2,15,5.09
6/2/93,153,1,1,C,6.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,6.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,7.5,1,2,1,2,10,1.75
6/2/93,153,1,1,C,7.5,2,1,1,2,10,1.75
6/2/93,153,1,1,C,8.5,1,1,1,2,18,8.24
6/2/93,153,1,1,C,8.5,1,2,1,2,15,5.09
6/2/93,153,1,1,C,8.5,1,2,1,2,15,5.09
6/2/93,153,1,1,C,8.5,2,1,1,2,20,10.88
6/2/93,153,1,1,C,8.5,2,1,1,2,10,1.75
6/2/93,153,1,1,C,8.5,2,1,1,2,15,5.09
6/2/93,153,1,1,C,8.5,2,1,1,2,10,1.75
6/2/93,153,1,1,C,8.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,9.5,1,1,1,2,5,0.28
6/2/93,153,1,1,C,9.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,9.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,9.5,1,2,1,3,15,5.09
6/2/93,153,1,1,C,9.5,2,2,1,2,10,1.75
6/2/93,153,1,1,C,10.5,1,1,1,2,15,5.09
6/2/93,153,1,1,C,10.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,10.5,1,1,1,2,10,1.75
6/2/93,153,1,1,C,10.5,1,2,1,2,10,1.75
6/2/93,153,1,1,C,10.5,2,1,1,2,15,5.09
6/2/93,153,1,1,D,1.5,1,1,1,2,4,0.16
6/2/93,153,1,1,D,3.5,1,1,1,2,20,10.88
6/2/93,153,1,1,D,3.5,2,2,1,2,15,5.09
6/2/93,153,1,1,D,3.5,2,2,1,2,20,10.88
6/2/93,153,1,1,D,5.5,2,2,1,2,10,1.75
6/2/93,153,1,1,D,6.5,1,2,1,2,20,10.88
6/2/93,153,1,1,D,6.5,2,2,1,2,5,0.28
6/2/93,153,1,1,D,7.5,1,1,1,2,7,0.68
6/2/93,153,1,1,D,8.5,2,1,1,2,15,5.09
6/2/93,153,1,1,D,8.5,2,1,1,2,20,10.88
6/2/93,153,2,1,G,3.5,2,2,1,2,15,5.09
6/2/93,153,2,1,G,5.5,1,1,1,2,5,0.28
6/2/93,153,2,1,G,5.5,1,2,1,2,15,5.09
6/2/93,153,2,1,G,8.5,1,2,1,2,15,5.09
6/2/93,153,2,1,G,8.5,1,2,1,2,15,5.09
6/2/93,153,2,1,G,8.5,1,2,1,2,10,1.75
6/2/93,153,2,1,H,5.5,2,1,1,2,10,1.75
6/2/93,153,2,1,H,5.5,2,2,1,2,10,1.75
6/2/93,153,2,1,H,10.5,1,1,1,2,10,1.75
6/2/93,153,2,1,I,2.5,1,1,2,2,10,3.49
6/2/93,153,2,1,I,2.5,1,1,1,2,5,0.28
6/2/93,153,2,1,I,2.5,1,2,1,2,10,1.75
6/2/93,153,2,1,I,2.5,1,2,1,2,5,0.28
6/2/93,153,2,1,I,2.5,1,2,1,2,15,5.09
6/2/93,153,2,1,I,2.5,2,2,1,2,12,2.83
6/2/93,153,2,1,I,2.5,2,2,1,2,15,5.09
6/2/93,153,2,1,I,4.5,1,1,1,2,15,5.09
6/2/93,153,2,1,I,4.5,1,2,1,2,12,2.83
6/2/93,153,2,1,I,5.5,2,1,1,2,5,0.28
6/2/93,153,2,1,I,8.5,2,2,1,2,19,9.51
6/2/93,153,2,1,I,9.5,1,1,1,2,16,6.04
6/2/93,153,2,1,I,9.5,2,1,1,2,18,8.24
6/2/93,153,2,1,J,1.5,1,2,1,2,30,31.74
6/2/93,153,2,1,J,2.5,2,2,1,2,10,1.75
6/2/93,153,2,1,J,4.5,1,1,1,2,15,5.09
6/2/93,153,2,1,J,4.5,2,1,1,2,10,1.75
6/2/93,153,2,1,J,4.5,2,2,1,2,10,1.75
6/2/93,153,2,1,J,5.5,1,1,1,2,10,1.75
6/2/93,153,2,1,J,5.5,1,2,1,2,15,5.09
6/2/93,153,2,1,J,5.5,2,1,1,2,10,1.75
6/2/93,153,2,1,J,5.5,2,2,1,2,10,1.75
6/2/93,153,2,1,J,5.5,2,2,1,2,7,0.68
6/2/93,153,2,1,J,8.5,2,1,1,2,15,5.09
6/2/93,153,2,1,J,9.5,1,1,1,3,10,1.75
6/10/93,161,2,2,G,3.5,1,1,1,3,8,0.97
6/10/93,161,2,2,G,3.5,1,2,1,3,10,1.75
6/10/93,161,2,2,G,3.5,1,2,1,3,10,1.75
6/10/93,161,2,2,G,4.5,2,1,1,2,5,0.28
6/10/93,161,2,2,G,8.5,1,1,1,2,3,0.07
6/10/93,161,2,2,H,2.5,1,1,1,2,5,0.28
6/10/93,161,2,2,H,2.5,2,1,1,2,10,1.75
6/10/93,161,2,2,H,2.5,2,1,1,3,10,1.75
6/10/93,161,2,2,H,3.5,2,1,1,3,10,1.75
6/10/93,161,2,2,H,4.5,2,2,1,2,5,0.28
6/10/93,161,2,2,H,7.5,2,1,1,2,5,0.28
6/10/93,161,2,2,H,7.5,2,1,1,2,7,0.68
6/10/93,161,2,2,H,8.5,2,1,1,2,10,1.75
6/10/93,161,2,2,I,1.5,1,2,1,2,5,0.28
6/10/93,161,2,2,I,3.5,2,2,1,2,10,1.75
6/10/93,161,2,2,I,5.5,1,1,1,2,10,1.75
6/10/93,161,2,2,I,7.5,1,1,1,2,5,0.28
6/10/93,161,2,2,J,4.5,1,2,1,2,3,0.07
6/10/93,161,2,2,J,7.5,1,1,1,2,10,1.75
6/10/93,161,2,2,J,7.5,2,1,1,2,10,1.75
6/10/93,161,2,2,J,9.5,1,2,1,2,10,1.75
6/10/93,161,3,2,A,2.5,1,1,1,3,8,0.97
6/10/93,161,3,2,A,6.5,1,1,1,2,5,0.28
6/10/93,161,3,2,A,8.5,1,2,1,5,12,2.83
6/10/93,161,3,2,A,8.5,2,1,1,2,8,0.97
6/10/93,161,3,2,B,6.5,1,1,1,3,10,1.75
6/10/93,161,3,2,C,1.5,1,2,1,3,5,0.28
6/10/93,161,3,2,D,4.5,2,2,1,3,13,3.49
6/10/93,161,3,2,D,10.5,2,1,1,2,7,0.68
6/10/93,161,3,2,D,10.5,2,2,1,3,10,1.75
6/10/93,161,3,2,D,10.5,2,2,1,3,10,1.75
6/11/93,162,1,2,A,9.5,2,2,1,2,10,1.75
6/11/93,162,1,2,B,9.5,1,1,1,2,8,0.97
6/11/93,162,1,2,C,2.5,2,2,1,2,12,2.83
6/11/93,162,1,2,C,7.5,1,2,1,3,14,4.24
6/11/93,162,1,2,C,10.5,2,2,1,3,9,1.32
6/11/93,162,1,2,D,1.5,1,1,1,2,4,0.16
6/11/93,162,1,2,D,1.5,2,2,1,2,9,1.32
6/11/93,162,1,2,D,2.5,1,1,1,2,7,0.68
6/11/93,162,1,2,D,7.5,2,1,1,2,11,2.25
6/11/93,162,1,2,D,9.5,2,2,1,2,13,3.49
6/11/93,162,1,2,D,9.5,2,2,1,2,11,2.25
6/11/93,162,4,2,A,2.5,2,2,1,3,10,1.75
6/11/93,162,4,2,A,6.5,1,2,1,2,10,1.75
6/11/93,162,4,2,A,10.5,1,2,1,2,5,0.28
6/11/93,162,4,2,B,5.5,1,1,1,2,5,0.28
6/11/93,162,4,2,B,5.5,1,1,1,5,10,1.75
6/11/93,162,4,2,B,5.5,1,2,1,5,10,1.75
6/11/93,162,4,2,B,9.5,1,2,1,2,10,1.75
6/11/93,162,4,2,B,9.5,1,2,1,3,10,1.75
6/11/93,162,4,2,C,7.5,1,2,1,3,15,5.09
6/23/93,174,2,3,G,1.5,1,2,1,2,10,1.75
6/23/93,174,2,3,G,1.5,2,2,1,2,15,5.09
6/23/93,174,2,3,G,3.5,1,1,1,2,7,0.68
6/23/93,174,2,3,G,4.5,1,1,1,2,10,1.75
6/23/93,174,2,3,G,4.5,1,2,1,3,15,5.09
6/23/93,174,2,3,G,6.5,1,1,1,2,10,1.75
6/23/93,174,2,3,G,8.5,1,2,1,2,15,5.09
6/23/93,174,2,3,H,8.5,2,1,1,2,10,1.75
6/23/93,174,2,3,I,4.5,1,1,1,3,20,10.88
6/23/93,174,2,3,I,5.5,1,1,2,2,10,3.49
6/23/93,174,2,3,I,5.5,1,1,2,2,5,0.56
6/23/93,174,2,3,I,5.5,1,2,1,2,10,1.75
6/23/93,174,2,3,I,6.5,1,1,1,2,10,1.75
6/23/93,174,2,3,I,7.5,1,1,2,3,10,3.49
6/23/93,174,2,3,I,7.5,2,2,1,3,10,1.75
6/23/93,174,2,3,J,2.5,1,2,1,2,10,1.75
6/23/93,174,2,3,J,5.5,1,2,1,2,10,1.75
6/23/93,174,2,3,J,8.5,1,1,1,2,5,0.28
6/23/93,174,2,3,J,8.5,2,2,1,3,20,10.88
6/23/93,174,2,3,J,8.5,2,2,1,3,10,1.75
6/23/93,174,3,3,A,5.5,1,2,1,2,10,1.75
6/23/93,174,3,3,B,3.5,1,2,1,2,7,0.68
6/23/93,174,3,3,B,4.5,1,1,1,2,10,1.75
6/23/93,174,3,3,B,6.5,1,1,1,2,10,1.75
6/23/93,174,3,3,B,8.5,1,1,1,2,15,5.09
6/23/93,174,3,3,B,8.5,1,2,1,2,5,0.28
6/23/93,174,3,3,B,10.5,2,1,1,2,10,1.75
6/23/93,174,3,3,C,2.5,2,2,1,2,10,1.75
6/23/93,174,3,3,C,4.5,1,1,1,3,25,19.62
6/23/93,174,3,3,C,4.5,2,1,1,2,15,5.09
6/23/93,174,3,3,C,8.5,1,1,1,2,15,5.09
6/23/93,174,3,3,D,1.5,2,2,1,2,8,0.97
6/23/93,174,3,3,D,5.5,1,2,1,2,10,1.75
6/23/93,174,3,3,D,10.5,1,1,2,2,10,3.49
6/24/93,175,1,3,B,4.5,1,1,1,2,8,0.97
6/24/93,175,1,3,C,5.5,1,1,1,3,8,0.97
6/24/93,175,1,3,C,7.5,2,2,1,3,9,1.32
6/24/93,175,1,3,D,2.5,2,1,1,3,7,0.68
6/24/93,175,4,3,A,3.5,1,2,1,5,10,1.75
6/24/93,175,4,3,A,3.5,1,2,1,2,10,1.75
6/24/93,175,4,3,A,7.5,2,2,1,2,8,0.97
6/24/93,175,4,3,B,6.5,2,1,1,2,8,0.97
6/24/93,175,4,3,B,10.5,1,1,1,5,10,1.75
6/24/93,175,4,3,B,10.5,1,1,1,2,5,0.28
6/24/93,175,4,3,C,4.5,2,2,1,2,18,8.24
6/24/93,175,4,3,C,9.5,1,2,1,2,7,0.68
6/24/93,175,4,3,C,10.5,2,2,1,2,8,0.97
6/24/93,175,4,3,D,7.5,2,1,1,2,5,0.28
7/7/93,188,2,4,H,3.5,2,2,1,2,7,0.68
7/7/93,188,2,4,H,5.5,2,1,1,2,5,0.28
7/7/93,188,2,4,H,10.5,2,1,1,2,5,0.28
7/7/93,188,2,4,I,2.5,2,1,1,2,10,1.75
7/7/93,188,2,4,J,3.5,2,2,1,2,15,5.09
7/7/93,188,2,4,J,5.5,1,1,1,2,10,1.75
7/7/93,188,2,4,J,6.5,1,2,1,2,2,0.02
7/7/93,188,2,4,J,6.5,2,1,1,2,10,1.75
7/7/93,188,2,4,J,8.5,1,2,1,2,12,2.83
7/7/93,188,2,4,J,9.5,1,2,1,2,10,1.75
7/7/93,188,2,4,J,10.5,2,1,1,2,10,1.75
7/8/93,189,3,4,A,9.5,2,1,1,2,15,5.09
7/8/93,189,3,4,D,3.5,1,2,1,2,10,1.75
7/8/93,189,3,4,D,5.5,2,2,1,2,20,10.88
7/8/93,189,3,4,D,6.5,2,2,1,2,15,5.09
7/8/93,189,3,4,D,7.5,2,2,1,3,23,15.74
7/8/93,189,3,4,D,10.5,2,2,1,2,15,5.09
7/9/93,190,1,4,B,5.5,1,1,1,3,18,8.24
7/9/93,190,1,4,C,1.5,2,1,1,2,11,2.25
7/9/93,190,1,4,C,8.5,1,2,1,2,9,1.32
7/19/93,200,2,5,G,8.5,1,2,1,2,15,5.09
7/19/93,200,2,5,H,6.5,2,2,1,2,10,1.75
7/19/93,200,2,5,I,2.5,2,1,1,2,15,5.09
7/19/93,200,2,5,I,6.5,2,2,1,2,20,10.88
7/19/93,200,2,5,I,8.5,1,2,1,3,20,10.88
7/19/93,200,2,5,I,9.5,1,2,1,3,5,0.28
7/19/93,200,2,5,J,6.5,2,1,1,2,20,10.88
7/19/93,200,3,5,A,2.5,1,1,1,2,12,2.83
7/19/93,200,3,5,A,2.5,1,2,1,2,10,1.75
7/19/93,200,3,5,A,6.5,1,2,1,2,10,1.75
7/19/93,200,3,5,A,9.5,1,1,1,2,20,10.88
7/19/93,200,3,5,A,10.5,1,2,1,2,22,14
7/19/93,200,3,5,A,10.5,2,2,1,2,20,10.88
7/19/93,200,3,5,B,5.5,1,1,1,2,30,31.74
7/19/93,200,3,5,B,7.5,1,1,1,2,20,10.88
7/19/93,200,3,5,B,7.5,1,1,1,2,10,1.75
7/19/93,200,3,5,B,8.5,1,2,1,2,10,1.75
7/19/93,200,3,5,B,10.5,1,2,1,2,20,10.88
7/19/93,200,3,5,B,10.5,1,2,1,2,10,1.75
7/19/93,200,3,5,C,7.5,1,1,1,2,10,1.75
7/19/93,200,3,5,D,3.5,2,1,1,2,20,10.88
7/21/93,202,4,5,A,1.5,1,1,1,2,7,0.68
7/21/93,202,4,5,B,4.5,2,2,1,2,10,1.75
7/21/93,202,4,5,C,3.5,1,2,1,2,10,1.75
7/21/93,202,4,5,D,9.5,1,1,1,2,10,1.75
7/22/93,203,1,5,D,7.5,1,1,1,2,16,6.04
5/30/94,150,2,1,G,1.5,1,1,1,2,15,5.09
5/30/94,150,2,1,G,1.5,1,2,1,2,15,5.09
5/30/94,150,2,1,G,1.5,2,1,1,2,15,5.09
5/30/94,150,2,1,G,1.5,2,2,1,2,10,1.75
5/30/94,150,2,1,G,1.5,2,2,3,2,15,15.28
5/30/94,150,2,1,G,1.5,2,2,1,2,20,10.88
5/30/94,150,2,1,G,2.5,1,2,1,2,13,3.49
5/30/94,150,2,1,G,2.5,2,1,1,2,10,1.75
5/30/94,150,2,1,G,2.5,2,2,1,2,15,5.09
5/30/94,150,2,1,G,3.5,2,1,1,2,13,3.49
5/30/94,150,2,1,G,4.5,1,2,1,2,20,10.88
5/30/94,150,2,1,G,4.5,1,2,1,2,10,1.75
5/30/94,150,2,1,G,5.5,2,2,1,2,13,3.49
5/30/94,150,2,1,G,6.5,1,1,1,2,18,8.24
5/30/94,150,2,1,G,6.5,1,2,1,3,8,0.97
5/30/94,150,2,1,G,6.5,2,2,2,2,13,6.98
5/30/94,150,2,1,G,7.5,1,1,1,2,17,7.09
5/30/94,150,2,1,G,7.5,1,2,2,2,11,4.49
5/30/94,150,2,1,G,7.5,1,2,2,2,15,10.19
5/30/94,150,2,1,G,7.5,1,2,2,2,7,1.36
5/30/94,150,2,1,G,7.5,2,1,1,2,12,2.83
5/30/94,150,2,1,G,7.5,2,2,1,2,10,1.75
5/30/94,150,2,1,G,8.5,1,2,1,2,11,2.25
5/30/94,150,2,1,G,8.5,1,2,1,2,14,4.24
5/30/94,150,2,1,G,9.5,1,1,1,2,12,2.83
5/30/94,150,2,1,G,9.5,1,2,1,2,13,3.49
5/30/94,150,2,1,G,9.5,2,1,1,2,12,2.83
5/30/94,150,2,1,G,9.5,2,1,1,2,13,3.49
5/30/94,150,2,1,G,9.5,2,2,1,2,10,1.75
5/30/94,150,2,1,G,9.5,2,2,1,2,12,2.83
5/30/94,150,2,1,G,10.5,1,1,1,2,13,3.49
5/30/94,150,2,1,G,10.5,1,1,1,2,14,4.24
5/30/94,150,2,1,G,10.5,1,1,1,2,10,1.75
5/30/94,150,2,1,G,10.5,2,1,1,2,12,2.83
5/30/94,150,2,1,G,10.5,2,2,1,2,14,4.24
5/30/94,150,2,1,G,10.5,2,2,1,2,10,1.75
5/30/94,150,2,1,H,1.5,1,1,1,2,18,8.24
5/30/94,150,2,1,H,1.5,1,1,1,2,15,5.09
5/30/94,150,2,1,H,1.5,1,2,1,2,18,8.24
5/30/94,150,2,1,H,1.5,2,2,2,2,15,10.19
5/30/94,150,2,1,H,2.5,1,1,1,2,5,0.28
5/30/94,150,2,1,H,2.5,1,1,1,2,18,8.24
5/30/94,150,2,1,H,2.5,1,1,1,2,12,2.83
5/30/94,150,2,1,H,2.5,1,2,1,2,18,8.24
5/30/94,150,2,1,H,2.5,1,2,1,2,15,5.09
5/30/94,150,2,1,H,2.5,1,2,1,2,12,2.83
5/30/94,150,2,1,H,2.5,2,1,4,2,15,20.37
5/30/94,150,2,1,H,2.5,2,1,2,2,18,16.48
5/30/94,150,2,1,H,2.5,2,1,1,2,20,10.88
